entry_sk	member_sk	company_or_school	pos_or_edu_rank	title_or_degree	seniority_or_degree_rank	function_or_field	begin_month	end_month	is_job	is_edu
88828948	33596693	8456	1	-9	-9	42	6/1/2011	1/1/2009	0	1
1087199252	19030048	1529	3	50	5	-9	1/1/2009	5/1/2012	1	0
122087872	1238825	3557	7	443	4	12	7/1/2000	12/1/2005	1	0
130288109	9676330	66509	5	8116	4	12	5/1/1998	7/1/2002	1	0
121560036	1164869	146160	4	9142	5	26	9/1/2004	1/1/2010	1	0
459479087	96604793	-9	2	61	3	-9	6/1/2011	12/1/2012	1	0
145224096	22301824	19833	7	33	5	20	6/1/2006	9/1/2006	1	0
131923162	11084867	140068	6	6760	8	4	9/1/2006	9/1/2007	1	0
686726344	94275356	124093	5	5435	3	18	1/1/2004	1/1/2008	1	0
318101843	7107508	156581	5	69	4	20	5/1/2004	5/1/2006	1	0
130156981	58645537	-9	2	183	3	-9	?	?	0	1
1021639015	91434102	145411	2	6416	3	12	7/1/2013	5/1/2014	1	0
1227831626	11548035	145411	1	211	5	25	4/1/2014	9/29/2014	1	0
352061180	106019362	575956	6	74	3	24	6/1/1998	4/1/2000	1	0
722461517	54624290	145411	1	45	5	12	4/1/2012	9/29/2014	1	0
385547820	217291378	8023	2	56	2	42	6/1/2014	1/1/2010	0	1
172992120	1264966	145411	2	39	4	8	2/1/2009	1/1/2013	1	0
123384350	7095813	76047	7	27	5	19	9/1/1999	8/1/2004	1	0
59459908	10350463	9008	1	187	4	40	6/1/2007	1/1/2003	0	1
1350731511	365383714	27369	4	3818	3	26	8/1/2010	6/1/2012	1	0
200257456	44318837	156811	5	4479	3	2	2/1/2007	8/1/2008	1	0
75926705	28459906	7895	1	162	3	40	6/1/2007	1/1/2005	0	1
83682195	42102783	5444	1	162	3	15	6/1/2011	1/1/2004	0	1
307296687	73715268	158165	4	33	5	20	9/1/2008	12/1/2008	1	0
653052046	50280811	465327	4	18	9	25	7/1/2012	4/1/2013	1	0
52483272	86120	-9	2	-9	-9	31	6/1/1989	1/1/1986	0	1
125542532	82887845	8131	1	22	2	-9	6/1/2010	1/1/2006	0	1
58032351	8556118	7801	1	56	2	42	6/1/2007	1/1/2003	0	1
1146902912	9735957	145411	1	2499	4	18	1/1/2014	9/29/2014	1	0
136180178	17347414	5266	8	92	4	-9	1/1/2008	4/1/2008	1	0
879833314	56427230	145411	1	39	4	8	2/1/2013	9/29/2014	1	0
176671403	33872639	-9	9	7111	6	1	4/1/1994	4/1/1996	1	0
421805743	78003420	77164	4	55	3	-9	2/1/2007	2/1/2008	1	0
113743977	3346876	145804	9	3405	3	12	2/1/2004	2/1/2005	1	0
298412988	6337067	146674	3	17924	4	26	5/1/2010	12/1/2010	1	0
375753891	202367045	238	2	36	2	101	6/1/2010	1/1/2008	0	1
177519778	6567361	138025	6	423	3	-9	1/1/1998	12/1/2002	1	0
116485360	706860	-9	6	35	10	9	9/1/2002	12/1/2005	1	0
157082566	30786615	158894	5	13	3	8	1/1/2006	12/1/2007	1	0
122672102	1283395	399104	4	35	8	9	5/1/2008	8/1/2014	1	0
52841650	180681	9183	1	109	3	-9	6/1/2004	1/1/2003	0	1
117526182	2300036	-9	11	-9	-9	-9	1/1/2000	12/1/2001	1	0
294473802	14527804	145411	2	15471	4	15	11/1/2011	3/1/2014	1	0
320967252	1946963	68097	2	707	5	20	11/1/2010	7/1/2011	1	0
728903034	70490106	145411	3	4171	2	8	6/1/2012	9/1/2012	1	0
419894161	187910242	9978	2	25	2	26	6/1/2004	1/1/2001	0	1
1354277803	289815987	94752	4	31	3	25	1/1/2002	11/1/2006	1	0
1035529364	11635059	146814	4	2	5	-9	4/1/2011	10/1/2011	1	0
82292347	40597474	-9	1	70	2	42	6/1/2006	1/1/2003	0	1
352636319	1897455	39490	3	1154	4	-9	11/1/2010	9/29/2014	1	0
125718454	7339601	83367	6	20	4	25	11/1/2005	2/1/2011	1	0
109596741	113980	83367	4	1714	6	20	2/1/2006	9/1/2009	1	0
1234073044	55000246	145411	1	114	4	12	4/1/2014	9/29/2014	1	0
505581174	39970850	77539	3	9	3	8	1/1/2010	12/1/2011	1	0
158901302	127969368	2618	1	56	2	153	6/1/2005	1/1/2002	0	1
403988382	80042493	146226	3	9	3	8	7/1/2011	12/1/2012	1	0
75565340	26383589	2667	1	22	2	113	6/1/2006	1/1/2003	0	1
123927812	1382615	47856	8	27	5	19	4/1/2001	1/1/2004	1	0
1224738924	152999846	145411	1	14242	4	15	4/1/2014	9/29/2014	1	0
677179740	37778997	141481	2	18	9	-9	3/1/2012	4/1/2014	1	0
842922344	39917767	37649	5	61	3	-9	10/1/2009	11/1/2012	1	0
340566135	108201373	-9	2	34	2	39	6/1/2005	1/1/2002	0	1
110742099	1643320	146620	6	2861	5	15	7/1/2006	7/1/2008	1	0
359178440	108788842	12115	2	15248	5	17	1/1/1988	6/1/2011	1	0
61548317	10810267	7909	2	56	2	58	6/1/2006	1/1/2002	0	1
114465626	6190162	79973	9	2	5	-9	4/1/2007	8/1/2007	1	0
507368245	33777593	153795	5	100	3	13	1/1/2010	5/1/2010	1	0
61580757	9496272	-9	2	-9	-9	108	?	?	0	1
691659411	14076586	-9	3	12268	3	3	5/1/2011	7/1/2012	1	0
201286454	10304713	-9	6	285	2	-9	5/1/2000	7/1/2000	1	0
213130418	14317169	-9	5	8460	3	24	7/1/2009	12/1/2009	1	0
55353348	3747479	8904	2	56	2	33	?	?	0	1
179915713	95387062	9846	1	-9	-9	129	6/1/2014	1/1/2009	0	1
53121719	5871009	10793	3	-9	-9	-9	6/1/2003	1/1/2001	0	1
308132886	57757007	81281	5	4171	2	8	5/1/2008	8/1/2008	1	0
178657726	146741749	8786	2	-9	-9	113	6/1/2010	1/1/2008	0	1
321166718	66682668	-9	5	90	0	-9	6/1/2003	1/1/1999	0	1
119471044	2490707	19149	9	6251	3	13	1/1/1996	7/1/1999	1	0
360978297	91288173	147762	8	2129	4	7	1/1/2010	5/1/2010	1	0
754477345	28915310	145411	2	765	4	6	7/1/2012	3/1/2014	1	0
500131008	21827384	145411	3	9437	4	25	1/1/2012	9/1/2013	1	0
1256546047	671560	145411	1	20647	5	13	5/1/2014	9/29/2014	1	0
183561595	3023892	184314	9	310	3	8	1/1/1993	12/1/1997	1	0
1226786936	30662734	145411	1	2482	5	10	4/1/2014	9/29/2014	1	0
293295324	75157913	35490	6	13	3	8	5/1/2010	8/1/2010	1	0
228233305	44674825	-9	2	4312	3	16	9/1/2009	5/1/2010	1	0
460944662	21503440	9268	1	56	2	94	6/1/2009	1/1/2005	0	1
962828063	19223128	145411	1	1971	4	12	5/1/2013	9/29/2014	1	0
57532673	6955884	7817	1	22	2	38	?	?	0	1
970535645	255476128	145411	1	1881	3	18	8/1/2012	9/29/2014	1	0
109322785	6766164	2655	1	111	3	-9	6/1/1992	1/1/1989	0	1
971798275	11401368	145411	1	4087	6	25	5/1/2013	9/29/2014	1	0
76120655	9595256	7931	1	56	2	152	?	?	0	1
85675859	44652021	9978	2	32	2	-9	?	?	0	1
1113901951	45601196	145411	2	2809	3	26	11/1/2013	1/1/2014	1	0
561160547	61323752	7920	2	72	0	33	6/1/2013	1/1/2012	0	1
1368447785	13793374	1624616	7	161	5	25	9/1/1997	11/1/1998	1	0
463318206	12977221	61726	3	22	4	6	11/1/2010	12/1/2011	1	0
58459407	7164353	9289	2	162	3	42	6/1/2003	1/1/2001	0	1
364523288	71084228	-9	2	-9	-9	-9	6/1/2008	1/1/2004	0	1
369682298	9086611	894012	7	406	5	19	1/1/2010	12/1/2011	1	0
227232839	5419374	455270	3	158	4	10	12/1/2002	1/1/2003	1	0
1027427296	128363057	145411	1	9	3	8	7/1/2013	9/29/2014	1	0
180358426	9440770	156701	2	3114	4	3	2/1/2009	9/1/2009	1	0
663582998	162274694	76722	2	74	3	24	9/1/2009	3/1/2014	1	0
100905254	22023827	5030	6	-9	-9	-9	?	?	0	1
239299616	50662970	-9	5	12666	4	25	12/1/2006	8/1/2008	1	0
439527162	69481553	145411	1	5759	4	15	9/1/2011	9/29/2014	1	0
163913450	40380521	2441	1	111	3	119	6/1/2013	1/1/2011	0	1
116939002	2235141	75437	3	20615	3	8	6/1/2004	1/1/2007	1	0
827176304	1566073	-9	2	2533	4	15	11/1/2012	12/1/2012	1	0
218421951	54658059	48545	11	229	3	16	8/1/2006	12/1/2009	1	0
143319301	21841935	59170	3	20634	5	5	8/1/2008	7/1/2012	1	0
386405482	33698600	-9	5	-9	-9	-9	6/1/1991	1/1/1988	0	1
471494504	9296205	71926	7	2414	5	4	1/1/2000	4/1/2003	1	0
164957124	10261082	158165	4	651	3	8	5/1/2008	9/1/2010	1	0
119104713	953027	-9	7	603	10	18	10/1/2001	8/1/2003	1	0
85587728	36806073	7940	1	22	2	158	6/1/2003	1/1/2003	0	1
146813852	21734265	83367	4	4475	3	13	6/1/2008	8/1/2008	1	0
374887182	185881870	3373	1	81	0	38	6/1/2007	1/1/2006	0	1
316653394	95781913	3351	1	-9	-9	-9	6/1/2012	1/1/2012	0	1
631399033	54421989	42493	3	1095	4	12	1/1/2012	5/1/2012	1	0
54462135	2033674	9860	2	22	2	172	6/1/2001	1/1/2000	0	1
735991871	72007089	1259912	3	22848	3	8	3/1/2012	8/1/2012	1	0
1341201355	72469631	145411	1	9625	3	25	8/1/2014	9/29/2014	1	0
790244128	30415953	81941	5	83	4	-9	12/1/2006	2/1/2008	1	0
671276182	7191760	20175	5	1129	5	13	12/1/2005	4/1/2006	1	0
773201609	9889360	159367	4	13100	3	15	12/1/2005	6/1/2008	1	0
524816742	32705051	-9	5	-9	-9	-9	?	?	0	1
270720042	8154721	-9	8	166	2	-9	1/1/2004	5/1/2004	1	0
389376256	36692200	70753	3	3	4	6	2/1/2012	1/1/2014	1	0
1142877224	32497935	145411	1	20545	5	25	1/1/2014	9/29/2014	1	0
340286324	3410214	8008	1	-9	-9	-9	6/1/1999	1/1/1997	0	1
721225698	144022406	-9	2	2772	4	19	5/1/2012	9/1/2013	1	0
356869145	99940021	-9	3	25	3	3	2/1/2009	7/1/2009	1	0
767977078	177964292	739173	3	11845	2	13	6/1/2007	4/1/2011	1	0
143761012	23671084	83367	7	3347	3	26	6/1/2008	5/1/2009	1	0
118637318	5240687	-9	8	32	3	8	1/1/1994	12/1/2000	1	0
320959391	4483314	51836	5	3282	4	13	6/1/2010	7/1/2011	1	0
182687241	143511866	3351	3	22	2	26	?	?	0	1
117170870	2257866	11312	5	3053	5	25	5/1/2006	4/1/2007	1	0
330337345	149164237	-9	6	72	0	80	6/1/2003	1/1/1998	0	1
60829662	7818822	7935	2	22	2	152	6/1/1991	1/1/1986	0	1
255002760	67387592	50159	6	62	3	26	6/1/2006	8/1/2006	1	0
134670899	15624915	94232	7	62	3	26	1/1/2003	6/1/2004	1	0
289341213	4921407	156701	4	6834	5	13	8/1/2002	5/1/2009	1	0
457015389	146776878	84348	4	99	3	26	8/1/2011	7/1/2012	1	0
134633582	17062933	-9	1	-9	-9	-9	6/1/2010	1/1/2010	0	1
160829632	33252525	75199	7	55	2	-9	6/1/2007	9/1/2007	1	0
184662331	67117973	-9	2	70	2	94	?	1/1/2005	0	1
500261523	26185002	-9	6	133	9	-9	1/1/2000	1/1/2001	1	0
176784867	7521329	-9	3	-9	-9	-9	6/1/1987	1/1/1983	0	1
746536296	824294	145411	1	1108	4	25	7/1/2012	9/29/2014	1	0
1213042182	3366685	-9	10	9231	4	13	7/1/1994	6/1/1995	1	0
850959580	28851092	150416	6	118	4	25	5/1/2004	12/1/2005	1	0
447252735	109667128	145411	3	781	3	12	9/1/2011	2/1/2012	1	0
838125059	58480071	55889	8	535	3	25	9/1/2005	7/1/2006	1	0
501091064	42152995	145164	2	443	4	12	1/1/2012	12/1/2013	1	0
125820701	70229568	-9	3	-9	-9	-9	6/1/2003	1/1/2002	0	1
156023042	109409038	-9	1	109	3	101	6/1/2010	1/1/2009	0	1
159518369	35361467	32851	6	1635	4	1	1/1/2004	3/1/2005	1	0
454101990	49152423	-9	5	7586	4	20	9/1/2007	4/1/2009	1	0
901745369	234345324	154552	5	9835	4	26	11/1/2005	2/1/2008	1	0
308881558	81382792	156811	4	4324	4	25	11/1/2008	6/1/2010	1	0
106913959	21894125	1398	2	162	3	40	6/1/1993	1/1/1993	0	1
301733941	48876296	146089	4	41	3	8	7/1/2010	3/1/2011	1	0
441456701	121495872	108732	4	14100	3	26	1/1/2010	12/1/2011	1	0
319798844	94012974	158802	7	5135	3	18	11/1/2010	5/1/2011	1	0
100704243	62225528	-9	2	-9	-9	-9	6/1/2003	1/1/2003	0	1
119769380	6719122	145557	2	443	4	12	2/1/2008	4/1/2013	1	0
55391689	3675817	7923	2	56	2	54	?	?	0	1
1201366022	14823364	10592	8	4986	7	25	1/1/2003	12/1/2004	1	0
670941556	174702325	81086	3	19948	2	25	5/1/2011	8/1/2011	1	0
1004562937	48398153	145411	3	1546	3	25	7/1/2013	2/1/2014	1	0
1059448952	82873670	163305	6	6679	8	2	5/1/2010	8/1/2010	1	0
233544715	60834654	209648	4	26	5	15	1/1/2005	12/1/2008	1	0
916501646	238640009	28939	2	66	3	2	2/1/2010	3/1/2014	1	0
193859051	36285156	154865	3	3751	3	18	12/1/2009	3/1/2014	1	0
828361667	4084170	145411	1	6569	4	8	11/1/2012	9/29/2014	1	0
292112865	11869113	158165	2	604	4	24	8/1/2010	5/1/2014	1	0
116536531	2200572	156321	7	9	3	8	1/1/1992	12/1/1995	1	0
115923043	659753	72507	9	390	4	16	4/1/2007	8/1/2009	1	0
113146081	6079725	31906	4	39	4	8	6/1/2005	1/1/2007	1	0
999649714	62400418	145411	2	12	3	24	6/1/2013	6/1/2014	1	0
246684477	10525784	83367	5	11789	6	13	1/1/2005	12/1/2009	1	0
945273235	23404972	145411	1	91	3	12	4/1/2013	9/29/2014	1	0
449923962	144262732	3103	11	115	4	13	8/1/2004	3/1/2006	1	0
1341465633	12159473	145411	1	5759	4	25	8/1/2014	9/29/2014	1	0
67688356	16293316	9856	2	-9	-9	-9	6/1/2008	1/1/2008	0	1
91997867	9749574	10019	1	19	1	-9	6/1/2012	1/1/2010	0	1
120652280	5459423	159350	14	13571	3	16	1/1/1998	12/1/2000	1	0
192840342	25303318	74352	8	64	6	1	1/1/2000	4/1/2003	1	0
316198683	13122899	1224256	6	-9	-9	-9	4/1/2002	8/1/2006	1	0
120259144	3976893	126827	11	91	5	12	4/1/2004	8/1/2004	1	0
69163763	25741582	2618	1	32	2	-9	6/1/2003	1/1/2000	0	1
815012054	212124365	158165	4	29	4	-9	3/1/2006	9/1/2007	1	0
123339058	7069493	73934	5	16445	4	14	6/1/2006	7/1/2007	1	0
155964854	123785789	7940	1	184	3	113	6/1/1999	1/1/1996	0	1
835010557	2727948	145411	4	11227	3	22	5/1/2008	8/1/2009	1	0
295811025	84547586	140365	6	4619	3	26	10/1/2005	11/1/2005	1	0
200548061	49720794	-9	6	11072	2	21	5/1/2008	8/1/2008	1	0
305785036	30337264	23664	3	3909	5	15	8/1/2005	11/1/2011	1	0
1043219580	63088654	145411	1	2080	4	19	8/1/2013	9/29/2014	1	0
719172300	96544256	959022	2	2359	3	12	5/1/2012	10/1/2012	1	0
124400398	11400680	83367	2	13108	6	8	1/1/2010	1/1/2011	1	0
373211341	114321050	-9	5	21	3	13	7/1/2010	6/1/2011	1	0
1172552045	64868920	145411	1	9	3	8	2/1/2014	9/29/2014	1	0
361795029	200637311	3492	1	70	2	42	6/1/2014	1/1/2010	0	1
500912033	1091620	-9	2	-9	-9	-9	?	?	0	1
170611271	6967959	145411	3	6411	4	25	10/1/2009	1/1/2011	1	0
1314086144	96712694	145411	1	2775	4	12	7/1/2014	9/29/2014	1	0
828569501	93309553	154806	4	13122	6	18	11/1/2012	4/1/2013	1	0
314447384	91875709	46369	5	9	3	8	6/1/2009	6/1/2011	1	0
752436288	37968401	82193	5	39	4	8	2/1/2011	7/1/2012	1	0
125546184	8781794	158802	8	10592	5	12	9/1/2006	6/1/2008	1	0
328985773	4194572	1327144	3	9067	5	18	6/1/2010	10/1/2011	1	0
156970387	49436194	8948	1	-9	-9	119	?	?	0	1
224371831	54290747	81941	6	22902	7	16	9/1/2003	7/1/2005	1	0
1147768940	46972063	145411	1	6335	6	25	1/1/2014	9/29/2014	1	0
955950065	64466512	3668623	3	63	6	15	4/1/2013	5/1/2014	1	0
172258016	22793122	26467	10	2495	4	14	4/1/1991	7/1/1998	1	0
261068482	7113977	82004	7	97	3	25	9/1/2008	5/1/2009	1	0
832651159	22894202	158165	2	10081	5	25	9/1/2011	12/1/2012	1	0
760650941	67798978	145411	1	1456	5	10	8/1/2012	9/29/2014	1	0
133386992	24850403	-9	1	111	3	119	6/1/2012	1/1/2010	0	1
171795287	5852789	1609	9	12907	5	25	1/1/2004	8/1/2005	1	0
252186068	8708539	83690	8	1306	3	13	5/1/2005	12/1/2005	1	0
135481299	95300018	-9	3	-9	-9	-9	6/1/2010	1/1/2004	0	1
63016754	11157047	7895	2	22	2	158	?	?	0	1
243987204	1613671	616200	8	370	3	13	8/1/1993	10/1/1994	1	0
272752158	75718757	39620	7	7525	4	20	11/1/1999	6/1/2001	1	0
139352843	14849893	27313	7	2055	4	20	11/1/2005	7/1/2007	1	0
108571775	4247026	-9	6	47	6	-9	9/1/2005	4/1/2010	1	0
718581205	115367665	145411	4	4043	2	16	6/1/2012	9/1/2012	1	0
830653241	60303122	16781	3	7245	4	18	11/1/2012	8/1/2013	1	0
488136798	306879348	381	2	-9	-9	-9	6/1/2010	1/1/2008	0	1
151047696	108242726	8206	1	-9	-9	-9	6/1/2011	1/1/2007	0	1
989716904	238499107	145411	4	3559	4	26	6/1/2013	5/1/2014	1	0
286686466	43834203	134897	5	6243	2	3	8/1/2009	12/1/2009	1	0
1171713511	105131085	145411	1	7558	3	12	2/1/2014	9/29/2014	1	0
183294002	10312878	-9	7	19	3	25	1/1/2004	12/1/2006	1	0
371768500	136041463	-9	1	56	2	-9	?	?	0	1
115394048	587638	7429	11	28	5	18	10/1/1999	6/1/2003	1	0
53313317	1732402	8584	1	60	2	62	?	?	0	1
691210052	110936615	20901	5	3275	4	15	4/1/2012	4/1/2012	1	0
630562149	703119	145411	3	5759	5	15	1/1/2012	9/29/2014	1	0
1175442540	48592121	145411	1	1254	4	25	2/1/2014	9/29/2014	1	0
477348120	56436227	64670	5	8449	5	13	10/1/2005	5/1/2006	1	0
896402205	43596029	145411	2	100	3	13	2/1/2013	4/1/2014	1	0
57062689	1163417	855	2	22	2	152	6/1/1997	1/1/1993	0	1
651518457	10023373	158165	6	33	5	20	6/1/2006	8/1/2006	1	0
165946296	37172467	-9	2	-9	-9	-9	6/1/2008	1/1/2004	0	1
161476543	14298182	75437	5	3838	3	13	1/1/2001	3/1/2005	1	0
449590408	19533596	83367	2	189	4	-9	9/1/2011	9/29/2014	1	0
317367681	69231594	251	1	109	3	29	6/1/2011	1/1/2010	0	1
147768009	14863741	8047	1	-9	-9	157	6/1/2012	1/1/2011	0	1
255998360	21462134	12290	4	651	3	8	5/1/2008	8/1/2008	1	0
1050309059	19108715	145411	4	2789	3	26	1/1/2008	1/1/2011	1	0
908632442	1523417	145411	3	5524	6	26	3/1/2012	8/1/2013	1	0
1143672886	8541402	145411	1	8936	5	25	1/1/2014	9/29/2014	1	0
957804154	157198251	145411	2	17842	3	18	5/1/2013	11/1/2013	1	0
198898914	24645216	455270	4	13	2	-9	8/1/2008	2/1/2009	1	0
137264113	17390756	-9	4	17	7	-9	4/1/2007	4/1/2010	1	0
145088318	22284908	157164	2	11801	5	18	12/1/2010	2/1/2014	1	0
133475633	15462799	154575	5	13087	5	25	2/1/2008	3/1/2009	1	0
127765322	9294042	-9	9	316	4	4	1/1/2002	12/1/2003	1	0
635918331	164768287	81468	5	34	3	2	7/1/2010	9/1/2010	1	0
197829785	1446058	145814	6	31	3	25	1/1/1992	1/1/1994	1	0
225995563	49426165	591174	3	277	2	15	1/1/2009	6/1/2009	1	0
1197152066	21026732	146981	2	9	3	8	10/1/2012	6/1/2014	1	0
398903593	27041114	36831	4	13	2	-9	6/1/2011	7/1/2011	1	0
234875967	61291204	40530	6	21943	4	10	1/1/2010	12/1/2010	1	0
839097029	137701461	-9	3	6293	3	18	6/1/2009	8/1/2012	1	0
112540106	356579	143565	8	39	4	8	4/1/1989	9/1/1992	1	0
158753128	125450	141133	7	1941	5	15	1/1/1996	12/1/1997	1	0
164754355	131266712	8796	1	25	2	158	6/1/2002	1/1/1998	0	1
446313951	142907972	138006	1	1800	3	8	1/1/2010	9/29/2014	1	0
1035772765	118085	155123	5	50	5	24	1/1/2000	6/1/2010	1	0
1217141115	144605120	145411	1	11246	3	15	3/1/2014	9/29/2014	1	0
57590795	8518615	3360	2	72	0	-9	6/1/2006	1/1/2005	0	1
1295326263	11254552	145411	1	17434	4	13	9/1/2013	9/29/2014	1	0
648485400	90298697	153080	6	21512	2	12	5/1/2007	6/1/2007	1	0
336717455	6918230	885008	8	251	3	16	6/1/2007	9/29/2014	1	0
312017961	161709084	585	3	-9	-9	-9	6/1/2010	1/1/2007	0	1
122506682	11229044	83367	2	8631	6	8	6/1/2008	4/1/2010	1	0
136170430	15820660	158894	9	9	3	8	6/1/2007	2/1/2008	1	0
109395888	5717436	44359	6	4807	9	12	4/1/2007	3/1/2008	1	0
686603793	6176698	145411	1	456	4	8	4/1/2012	9/29/2014	1	0
312031378	5013016	159367	3	182	4	6	10/1/2010	2/1/2012	1	0
116550520	5063211	69715	4	2933	5	19	6/1/2000	4/1/2006	1	0
152862358	30964877	-9	2	-9	-9	-9	6/1/2000	1/1/1998	0	1
114907155	6252431	-9	4	8	8	-9	3/1/2006	5/1/2009	1	0
385996759	119225482	-9	9	-9	-9	-9	1/1/2003	7/1/2003	1	0
719845537	43907576	-9	4	5200	2	-9	5/1/2012	5/1/2012	1	0
197211294	33669430	1521340	4	310	3	8	8/1/2006	6/1/2007	1	0
1320331410	339419708	145411	1	7679	3	18	7/1/2014	9/29/2014	1	0
1072819216	115915549	74922	3	54	2	-9	1/1/2011	12/1/2013	1	0
301166985	60027675	-9	4	1241	3	26	1/1/2004	12/1/2006	1	0
295815198	83299360	522297	4	14	5	25	9/1/2009	7/1/2010	1	0
918036965	111858120	145411	2	5759	3	15	1/1/2013	11/1/2013	1	0
66157806	14467290	8575	1	22	2	113	6/1/2004	1/1/2001	0	1
507690585	33429354	10315	1	-9	-9	-9	6/1/2015	1/1/2014	0	1
782682409	79094110	1118624	2	364	4	-9	1/1/2012	12/1/2014	1	0
138764621	16898736	-9	3	56	2	25	6/1/2004	1/1/2001	0	1
91503793	20676321	-9	5	90	0	35	6/1/2000	1/1/1998	0	1
1378629350	81767330	145411	1	39	4	8	9/1/2014	9/29/2014	1	0
196795620	17205231	272673	4	79	3	12	2/1/2008	7/1/2008	1	0
115066964	3461087	83367	3	8631	4	8	6/1/2005	8/1/2006	1	0
1313254754	1811822	145411	1	5	6	-9	4/1/2014	9/29/2014	1	0
125010416	8722789	59644	11	7686	5	15	12/1/1991	7/1/1993	1	0
1095560220	14371967	145411	1	845	5	25	10/1/2013	9/29/2014	1	0
114903700	6251653	62011	3	3963	5	21	1/1/2007	4/1/2011	1	0
304315106	87912688	159367	3	171	5	13	4/1/2005	9/1/2011	1	0
353864120	117222868	8948	4	-9	-9	-9	6/1/2012	1/1/2012	0	1
349378513	16029515	178507	3	210	5	25	2/1/2011	10/1/2012	1	0
1029169274	13189631	62503	2	12331	9	16	8/1/2013	9/1/2014	1	0
128610667	10662216	-9	11	13075	4	13	8/1/2000	12/1/2002	1	0
102929800	53639891	1110	2	25	2	173	6/1/2007	1/1/2003	0	1
86767999	5571199	7829	2	22	2	54	6/1/2005	1/1/2001	0	1
171470258	139945645	-9	2	-9	-9	-9	6/1/2007	1/1/2003	0	1
136863832	17328152	27003	8	2155	4	12	4/1/2004	7/1/2006	1	0
123607766	80606029	8803	2	25	2	158	6/1/2011	1/1/2007	0	1
159045547	14338738	85695	5	1142	6	18	9/1/1998	7/1/2000	1	0
879115818	127179760	2616234	3	13	2	-9	1/1/2013	1/1/2013	1	0
411674700	4956511	-9	4	-9	-9	-9	?	?	0	1
1294069554	115624358	145411	1	9	3	8	6/1/2014	9/29/2014	1	0
240065130	11491115	972009	4	326	6	8	11/1/2009	3/1/2012	1	0
481178452	142837526	62467	3	368	5	18	2/1/2003	4/1/2009	1	0
271092121	59146169	211664	10	712	5	12	6/1/2006	9/1/2006	1	0
1360673738	4849528	145411	2	661	3	22	8/1/2013	8/1/2014	1	0
166202897	135938483	7895	1	56	2	119	6/1/2011	1/1/2006	0	1
112813308	375879	20818	5	227	7	15	11/1/2007	5/1/2010	1	0
169608974	6584967	-9	1	81	0	84	6/1/2002	1/1/1999	0	1
179450050	7346230	9890	2	183	3	-9	?	?	0	1
515464076	230388827	9892	3	-9	-9	158	6/1/2011	1/1/2009	0	1
1367202566	295823538	272339	4	21491	3	1	7/1/2010	12/1/2010	1	0
112658085	6021286	135412	7	4390	4	16	8/1/2002	5/1/2003	1	0
258574420	64611819	-9	9	74	3	24	5/1/2008	9/1/2010	1	0
417358411	6589474	70753	5	69	4	20	8/1/2005	1/1/2012	1	0
202735363	50372462	146620	4	11	4	25	6/1/2009	1/1/2011	1	0
127756663	13221275	146674	2	14747	5	12	9/1/2007	5/1/2014	1	0
408485918	127058329	21258	2	416	3	10	6/1/2004	6/1/2011	1	0
203987914	1758596	154554	5	9188	4	16	8/1/2003	7/1/2006	1	0
398844918	5318542	141133	10	4813	3	2	10/1/1998	9/1/1999	1	0
949997888	64067786	17313	2	9	3	8	8/1/2010	4/1/2013	1	0
879859777	65912360	145411	1	795	4	25	1/1/2013	9/29/2014	1	0
908889908	27843128	145411	1	11	4	25	3/1/2013	9/29/2014	1	0
251248033	67389021	-9	8	2639	2	25	2/1/2007	6/1/2007	1	0
129305852	10812206	83367	2	5478	6	26	9/1/2003	5/1/2010	1	0
827836446	175274994	5130	2	11217	3	26	11/1/2012	6/1/2013	1	0
131457063	12250898	145318	3	2930	4	12	11/1/2007	12/1/2008	1	0
1223305448	43207185	-9	4	25	3	3	1/1/2006	7/1/2011	1	0
132795787	15450413	146634	7	10753	3	18	9/1/2002	4/1/2005	1	0
403714373	54952954	146620	5	3778	4	25	1/1/2003	2/1/2006	1	0
57466637	4177547	232	2	56	2	158	6/1/1995	1/1/1992	0	1
117347436	2253283	27771	6	7446	4	20	8/1/2005	10/1/2008	1	0
147901150	25087093	30011	6	12	3	24	7/1/2008	9/1/2008	1	0
332184396	26482821	-9	3	4933	4	8	7/1/2008	4/1/2011	1	0
434023399	112574105	-9	3	15277	2	24	9/1/2011	2/1/2012	1	0
1146619146	19385081	145411	1	211	5	25	1/1/2014	9/29/2014	1	0
259511503	69734563	146674	4	5750	4	18	10/1/2006	3/1/2011	1	0
120705013	6845469	141156	5	3672	4	25	7/1/2008	2/1/2011	1	0
91183182	47402581	8430	2	22	2	152	?	?	0	1
794254550	207220847	305090	5	16449	8	12	12/1/2011	1/1/2013	1	0
715416627	160427593	2439145	5	13	3	8	5/1/2012	8/1/2012	1	0
268899052	51527154	139109	7	8460	4	24	7/1/2008	9/1/2008	1	0
183233920	43875101	43451	3	1307	3	13	5/1/2006	5/1/2008	1	0
157644776	6845078	109137	7	332	4	8	1/1/1990	12/1/1997	1	0
1157365345	30620922	145411	2	715	4	25	1/1/2014	6/1/2014	1	0
109739712	4364848	-9	7	14	5	25	2/1/1999	10/1/2003	1	0
693744879	65030873	-9	6	3695	4	18	5/1/2008	10/1/2008	1	0
185846379	9282470	35490	4	558	5	1	1/1/1999	12/1/2002	1	0
